ID	Len	GC	Group
RF01705_AACY020037845.1	75	0.547	RF01705
RF01705_AACY020056867.1	81	0.358	RF01705
RF01705_AACY020190544.1	93	0.376	RF01705
RF01705_AACY020611296.1	79	0.519	RF01705
RF01705_AACY020620609.1	76	0.487	RF01705
RF01705_AACY020637118.1	104	0.423	RF01705
RF01705_AACY020783078.1	85	0.435	RF01705
RF01705_AACY020833911.1	78	0.321	RF01705
RF01705_AACY020920919.1	72	0.472	RF01705
RF01705_AACY021064219.1	76	0.487	RF01705
RF01705_AACY021471998.1	89	0.494	RF01705
RF01705_AACY021615962.1	80	0.375	RF01705
RF01705_AACY021676707.1	107	0.439	RF01705
RF01705_AACY021992490.1	101	0.495	RF01705
RF01705_AACY022246563.1	77	0.610	RF01705
RF01705_AACY022394829.1	76	0.434	RF01705
RF01705_AACY022785771.1	77	0.455	RF01705
RF01705_AACY022969018.1	68	0.471	RF01705
RF01705_AACY023331481.1	94	0.489	RF01705
RF01705_AACY023332939.1	77	0.545	RF01705
RF01705_AACY023335274.1	76	0.526	RF01705
RF01705_AACY023343637.1	69	0.493	RF01705
RF01705_AACY023343756.1	72	0.403	RF01705
RF01705_AACY023344773.1	77	0.532	RF01705
RF01705_AACY023345814.1	91	0.407	RF01705
RF01705_AACY023346451.1	83	0.446	RF01705
RF01705_AACY023351369.1	84	0.476	RF01705
RF01705_AACY023353804.1	76	0.447	RF01705
RF01705_AACY023447944.1	68	0.647	RF01705
RF01705_AACY023449132.1	93	0.441	RF01705
RF01705_AACY023455489.1	110	0.409	RF01705
RF01705_AACY023736844.1	55	0.527	RF01705
RF01705_AAFX01012497.1	84	0.524	RF01705
RF01705_AAFX01075099.1	78	0.449	RF01705
RF01705_AAFX01083668.1	72	0.569	RF01705
RF01705_AAFY01026313.1	75	0.413	RF01705
RF01705_AAFY01026635.1	75	0.400	RF01705
RF01705_AAFZ01001332.1	111	0.351	RF01705
RF01705_AAFZ01019740.1	71	0.394	RF01705
RF01705_AAFZ01020400.1	118	0.364	RF01705
RF01705_AAGA01000221.1	80	0.287	RF01705
RF01705_AAGA01000521.1	87	0.460	RF01705
RF01705_AAGA01000787.1	80	0.388	RF01705
RF01705_AAGA01004019.1	72	0.333	RF01705
RF01705_AAGA01005650.1	74	0.351	RF01705
RF01705_AAGA01006339.1	72	0.375	RF01705
RF01705_AAGA01006649.1	66	0.409	RF01705
RF01705_AAGA01007071.1	80	0.388	RF01705
RF01705_AAGA01007791.1	70	0.429	RF01705
RF01705_AAGA01008631.1	70	0.443	RF01705
RF01705_AAGA01008778.1	72	0.347	RF01705
RF01705_AAGA01010696.1	82	0.354	RF01705
RF01705_AAGA01012270.1	73	0.370	RF01705
RF01705_AAGA01013740.1	73	0.411	RF01705
RF01705_AAGA01016516.1	79	0.456	RF01705
RF01705_AAGA01020195.1	72	0.333	RF01705
RF01705_AAGA01021647.1	81	0.420	RF01705
RF01705_AAGA01022321.1	72	0.333	RF01705
RF01705_AAGA01025318.1	98	0.459	RF01705
RF01705_AAMP01000001.1	106	0.425	RF01705
RF01705_AAMZ01000012.1	92	0.511	RF01705
RF01705_AANA01000001.1	83	0.398	RF01705
RF01705_AANA01000002.1	90	0.333	RF01705
RF01705_AANC01000009.1	89	0.427	RF01705
RF01705_AAOG01000001.1	69	0.391	RF01705
RF01705_AAOG01000002.1	121	0.397	RF01705
RF01705_AAPD01000003.1	75	0.427	RF01705
RF01705_AAPD01000009.1	99	0.364	RF01705
RF01705_AAPR01000002.1	112	0.482	RF01705
RF01705_AAPR01000003.1	149	0.396	RF01705
RF01705_AAPR01000007.1	85	0.506	RF01705
RF01705_AAPR01000018.1	93	0.505	RF01705
RF01705_AATN01001724.1	83	0.361	RF01705
RF01705_AATN01003474.1	80	0.300	RF01705
RF01705_AATN01004274.1	76	0.539	RF01705
RF01705_AATN01006259.1	79	0.291	RF01705
RF01705_AATN01007049.1	80	0.338	RF01705
RF01705_AATN01007431.1	79	0.354	RF01705
RF01705_AATO01014758.1	80	0.500	RF01705
RF01705_AAXX01000001.1	98	0.418	RF01705
RF01705_AAXX01000002.1	97	0.402	RF01705
RF01705_AAXX01000003.1	98	0.378	RF01705
RF01705_ABCO01000011.1	74	0.392	RF01705
RF01705_AE017226.1	132	0.492	RF01705
RF01705_AM398681.1	78	0.474	RF01705
RF01705_AY171301.1	74	0.541	RF01705
RF01705_CP000383.1	80	0.537	RF01705
RF01705_CP000685.1	80	0.388	RF01705
RF01705_CU207366.1	107	0.495	RF01705
